date,company_name,currency,total_assets,current_assets,total_liabilities,current_liabilities,total_debt,shareholder_equity,dividends_paid,net_income,operation_cash_flow,revenue,working_capital,country,debt_to_assets,debt_to_equity,roa,debt_change,log_total_assets
2013-09-30,LOPE,USD,594075000.0,252464000.0,279758000.0,174396000.0,95351000.0,314317000.0,0.0,22545000.0,57750000.0,152399000.0,78068000.0,USA,0.16050330345495098,0.30335934741041687,0.037949753818962255,-1688000.0,20.202516131982726
2013-12-31,LOPE,USD,616100000.0,263703000.0,271256000.0,165623000.0,93686000.0,344844000.0,14816000.0,26157000.0,16663000.0,162443000.0,98080000.0,USA,0.15206297678948222,0.27167646820011365,0.042455770167180655,-1665000.0,20.2389198459848
2014-03-31,LOPE,USD,655252000.0,277939000.0,274357000.0,169312000.0,92014000.0,380895000.0,0.0,26288000.0,53671000.0,167432000.0,108627000.0,USA,0.1404253630664233,0.24157313695375365,0.0401189160811413,-1672000.0,20.300530452433257
2014-06-30,LOPE,USD,688544000.0,261134000.0,281251000.0,179870000.0,90340000.0,407293000.0,0.0,23069000.0,35769000.0,158594000.0,81264000.0,USA,0.13120439652367896,0.2218059234997901,0.03350403169586838,-1674000.0,20.350089781135313
2014-09-30,LOPE,USD,755498000.0,275171000.0,316008000.0,218256000.0,88665000.0,439490000.0,0.0,29016000.0,67302000.0,175056000.0,56915000.0,USA,0.11735967533997443,0.20174520466904822,0.0384064550799605,-1675000.0,20.44288769242009
2014-12-31,LOPE,USD,755713000.0,267045000.0,279481000.0,178711000.0,86990000.0,476232000.0,0.0,33093000.0,10254000.0,189973000.0,88334000.0,USA,0.11510983667079963,0.18266307178014077,0.04379043366992496,-1675000.0,20.443172232436606
2015-03-31,LOPE,USD,815570000.0,278081000.0,302381000.0,202366000.0,85314000.0,513189000.0,0.0,34179000.0,68189000.0,194127000.0,75715000.0,USA,0.10460659416113884,0.16624284620286092,0.04190811334404159,-1676000.0,20.519397813251437
2015-06-30,LOPE,USD,828941000.0,231077000.0,285614000.0,189457000.0,83873000.0,543327000.0,0.0,25776000.0,13478000.0,174726000.0,41620000.0,USA,0.10118090431043947,0.15436928405913933,0.03109509603216634,-1441000.0,20.53565954048242
2015-09-30,LOPE,USD,912611000.0,263233000.0,332974000.0,238783000.0,83130000.0,579637000.0,0.0,33342000.0,87343000.0,193393000.0,24450000.0,USA,0.09109028929083696,0.14341734568359163,0.03653473385703219,-743000.0,20.631820279858527
2015-12-31,LOPE,USD,898430000.0,221345000.0,288179000.0,188534000.0,81362000.0,610251000.0,2871000.0,38114000.0,4890000.0,215954000.0,32811000.0,USA,0.09056019945905636,0.13332546771738185,0.0424228932693699,-1768000.0,20.616159353529113
2016-03-31,LOPE,USD,960703000.0,226097000.0,316498000.0,222693000.0,78763000.0,644205000.0,0.0,43665000.0,96318000.0,226958000.0,3404000.0,USA,0.08198475491384954,0.12226387562965205,0.04545109154442112,-2599000.0,20.683175866098107
2016-06-30,LOPE,USD,1004953000.0,200212000.0,324670000.0,233106000.0,102065000.0,680283000.0,0.0,27626000.0,17706000.0,191279000.0,-32894000.0,USA,0.10156196359431735,0.150033147969301,0.027489842808569157,23302000.0,20.728206611194725
2016-09-30,LOPE,USD,1072266000.0,232123000.0,355477000.0,266068000.0,87369000.0,716789000.0,0.0,29244000.0,100427000.0,210444000.0,-33945000.0,USA,0.08148071467341127,0.12188942631653109,0.02727308335804735,-14696000.0,20.793040003143147
2016-12-31,LOPE,USD,1092493000.0,230068000.0,318807000.0,226794000.0,98252000.0,773686000.0,10016000.0,47979000.0,3835000.0,244663000.0,3274000.0,USA,0.08993375701263075,0.126992087229186,0.04391698619579256,10883000.0,20.81172807759084
2017-03-31,LOPE,USD,1155260000.0,277922000.0,328737000.0,235145000.0,71594000.0,826523000.0,0.0,55912000.0,109656000.0,248206000.0,42777000.0,USA,0.06197219673493413,0.08662069900051178,0.048397763274068174,-26658000.0,20.867591263812223
2017-06-30,LOPE,USD,1168563000.0,272771000.0,296349000.0,204868000.0,69935000.0,872214000.0,0.0,39847000.0,24004000.0,218301000.0,67903000.0,USA,0.05984700867646845,0.08018101062353963,0.03409914570288465,-1659000.0,20.879040625765807
2017-09-30,LOPE,USD,1290930000.0,386846000.0,375209000.0,285063000.0,68276000.0,915721000.0,0.0,39304000.0,136267000.0,236209000.0,101783000.0,USA,0.05288900250207215,0.07455982772045197,0.03044626741961222,-1659000.0,20.97862872580718
2017-12-31,LOPE,USD,1303573000.0,374862000.0,317622000.0,238135000.0,66616000.0,985951000.0,7372000.0,68256000.0,34971000.0,271418000.0,136727000.0,USA,0.05110262332834448,0.0675652238295818,0.0523607040035349,-1660000.0,20.98837479283838
2018-03-31,LOPE,USD,1391983000.0,435364000.0,340971000.0,261666000.0,64944000.0,1051012000.0,0.0,73681000.0,119008000.0,275681000.0,173698000.0,USA,0.04665574220374818,0.061791872975760505,0.05293239931809512,-1672000.0,21.053995186140387
2018-06-30,LOPE,USD,1399968000.0,1281570000.0,299668000.0,223831000.0,63191000.0,1100300000.0,0.0,46038000.0,24654000.0,236818000.0,1057739000.0,USA,0.04513746028480651,0.057430700717986005,0.032885037372282794,-1753000.0,21.05971521616354
2018-09-30,LOPE,USD,1252691000.0,255199000.0,114333000.0,54936000.0,61548000.0,1138358000.0,0.0,33761000.0,-47126000.0,155454000.0,200263000.0,USA,0.04913262727999163,0.054067349638690115,0.026950780360040904,-1643000.0,20.94855987430709
2018-12-31,LOPE,USD,1324017000.0,309466000.0,110420000.0,80518000.0,59905000.0,1213597000.0,4632000.0,75531000.0,102549000.0,177548000.0,228948000.0,USA,0.04524488733905985,0.04936152610792545,0.057046850606903086,-1643000.0,21.003936134257952
2019-03-31,LOPE,USD,1619473000.0,198208000.0,346600000.0,126002000.0,261682000.0,1272873000.0,0.0,73243000.0,76337000.0,197287000.0,72206000.0,USA,0.16158466365292906,0.20558374637532573,0.045226440947147624,201777000.0,21.205366624624393
2019-06-30,LOPE,USD,1677522000.0,108717000.0,349715000.0,113266000.0,269351000.0,1327807000.0,0.0,51112000.0,112998000.0,174820000.0,-4549000.0,USA,0.16056480928417033,0.2028540292376829,0.030468750931433388,7669000.0,21.240583541478212
2019-09-30,LOPE,USD,1760672000.0,237544000.0,378842000.0,124016000.0,284541000.0,1381830000.0,0.0,58151000.0,5799000.0,193289000.0,113528000.0,USA,0.16160931735155667,0.20591606782310415,0.033027730321150105,15190000.0,21.288961391304277
2019-12-31,LOPE,USD,1690289000.0,208344000.0,246856000.0,95230000.0,169521000.0,1443433000.0,3821000.0,76669000.0,111210000.0,213247000.0,113114000.0,USA,0.10029113364637644,0.11744292946052917,0.0453585156147854,-115020000.0,21.248165357178706
2020-03-31,LOPE,USD,1731602000.0,248324000.0,283594000.0,133084000.0,168554000.0,1448008000.0,0.0,71385000.0,85719000.0,221655000.0,115240000.0,USA,0.09733991991231242,0.11640405301628168,0.041224831110151176,-967000.0,21.272312828532588
2020-06-30,LOPE,USD,1790284000.0,222619000.0,300897000.0,150586000.0,169538000.0,1489387000.0,0.0,47010000.0,135333000.0,185768000.0,72033000.0,USA,0.09469894162043564,0.11383072364670835,0.026258403694609345,984000.0,21.30564010343191
2020-09-30,LOPE,USD,1800562000.0,291757000.0,279579000.0,122663000.0,177503000.0,1520983000.0,0.0,52046000.0,-40969000.0,198384000.0,169094000.0,USA,0.09858199828720145,0.11670281653378112,0.028905419530124484,7965000.0,21.311364675339536
2020-12-31,LOPE,USD,1844579000.0,333742000.0,270250000.0,118718000.0,171778000.0,1574329000.0,883000.0,86755000.0,128740000.0,238289000.0,215024000.0,USA,0.09312585690284883,0.10911188195097721,0.047032412274020254,-5725000.0,21.335516904119064
2021-03-31,LOPE,USD,1885027000.0,374320000.0,296349000.0,152811000.0,162071000.0,1588678000.0,0.0,78112000.0,89827000.0,236934000.0,221509000.0,USA,0.08597807882857911,0.10201626761370146,0.04143813324689779,-9707000.0,21.35720798135123
2021-06-30,LOPE,USD,1846967000.0,147070000.0,304284000.0,169007000.0,188726000.0,1542683000.0,0.0,49461000.0,120502000.0,201487000.0,-21937000.0,USA,0.10218157660640391,0.12233621554136527,0.026779579710953145,26655000.0,21.336810671192854
2021-09-30,LOPE,USD,1680461000.0,173397000.0,279685000.0,203842000.0,143589000.0,1400776000.0,0.0,47658000.0,-1434000.0,206767000.0,-30445000.0,USA,0.08544619601406996,0.10250675339954425,0.02836007500322828,-45137000.0,21.24233399748138
2021-12-31,LOPE,USD,1222745000.0,681045000.0,177698000.0,97944000.0,61181000.0,1045047000.0,58056000.0,85113000.0,104224000.0,251376000.0,583101000.0,USA,0.050035780150399306,0.05854377841379383,0.06960813579282679,-82408000.0,20.924364168232056
2022-03-31,LOPE,USD,918386000.0,380355000.0,211949000.0,132709000.0,59380000.0,706437000.0,0.0,58078000.0,70260000.0,244133000.0,247646000.0,USA,0.06465690896856006,0.08405561996328052,0.06323920443038113,-1801000.0,20.63812833951095
2022-06-30,LOPE,USD,787303000.0,249852000.0,180665000.0,103716000.0,58053000.0,606638000.0,0.0,25562000.0,75829000.0,199753000.0,146136000.0,USA,0.0737365410775775,0.09569628015389738,0.032467804644463444,-1327000.0,20.48412373863899
2022-09-30,LOPE,USD,784544000.0,223233000.0,192988000.0,95587000.0,79315000.0,591556000.0,0.0,30008000.0,-35619000.0,208720000.0,127646000.0,USA,0.10109694293755353,0.13407859949015816,0.03824897010237794,21262000.0,20.480613215243977
2022-12-31,LOPE,USD,832749000.0,273273000.0,195130000.0,99706000.0,77441000.0,637619000.0,0.0,71027000.0,110349000.0,258700000.0,173567000.0,USA,0.09299440767866428,0.12145340712870853,0.0852922068954751,-1874000.0,20.540242834196754
2023-03-31,LOPE,USD,874021000.0,315886000.0,214771000.0,119650000.0,75461000.0,659250000.0,0.0,59564000.0,62999000.0,250125000.0,196236000.0,USA,0.08633774245698903,0.1144649222601441,0.06814939229148956,-1980000.0,20.58861496079111
2023-06-30,LOPE,USD,846217000.0,279549000.0,200792000.0,100445000.0,81955000.0,645425000.0,0.0,28973000.0,94129000.0,210577000.0,179104000.0,USA,0.09684868065756183,0.12697834760041832,0.03423826276238837,6494000.0,20.556286385861725
2023-09-30,LOPE,USD,863156000.0,274738000.0,212626000.0,99515000.0,96519000.0,650530000.0,0.0,35739000.0,-29851000.0,221913000.0,175223000.0,USA,0.11182103814374227,0.1483697907859745,0.0414050299134803,14564000.0,20.57610599748576
2023-12-31,LOPE,USD,952021000.0,337522000.0,234007000.0,97033000.0,99281000.0,718014000.0,0.0,80709000.0,116385000.0,278284000.0,240489000.0,USA,0.10428446431328721,0.13827167715392735,0.08477649127487734,2762000.0,20.674097651335877
2024-03-31,LOPE,USD,1035571000.0,444453000.0,276124000.0,160126000.0,97297000.0,759447000.0,0.0,68010000.0,84963000.0,274675000.0,284327000.0,USA,0.0939549292129656,0.12811558936963344,0.06567391323240994,-1984000.0,20.75821880235957
2024-06-30,LOPE,USD,992691000.0,389825000.0,233496000.0,107467000.0,109479000.0,759195000.0,0.0,34878000.0,98563000.0,227463000.0,282358000.0,USA,0.11028507360296406,0.1442040582459052,0.03513480025506426,12182000.0,20.715929995335717
2024-09-30,LOPE,USD,992926000.0,393375000.0,228789000.0,106551000.0,106972000.0,764137000.0,0.0,41467000.0,-29385000.0,238291000.0,286824000.0,USA,0.10773411110193509,0.13999060377916525,0.04176242741150901,-2507000.0,20.71616669758101
2024-12-31,LOPE,USD,1018425000.0,419976000.0,234572000.0,110966000.0,108518000.0,783853000.0,0.0,81879000.0,135817000.0,292573000.0,309010000.0,USA,0.10655472911603701,0.13844177415918546,0.08039767287723691,1546000.0,20.74152315321724
2025-03-31,LOPE,USD,1031448000.0,436436000.0,250744000.0,128204000.0,105314000.0,780704000.0,0.0,71618000.0,67631000.0,289310000.0,308232000.0,USA,0.10210306287859397,0.13489619625363775,0.06943442616593372,-3204000.0,20.754229477183525
2025-06-30,LOPE,USD,1021007000.0,422481000.0,243031000.0,118990000.0,107833000.0,777976000.0,0.0,41546000.0,124008000.0,247499000.0,303491000.0,USA,0.10561435915718502,0.1386071035610353,0.040691199962390075,2519000.0,20.744055232128943
2012-12-31,SER EDUCACIONAL S.A.,BRL,556989084.1450878,108749816.4374174,556989084.1450878,126483430.4175437,239060159.57707185,283711390.67012584,0.0,0.0,0.0,0.0,-36228000.0,Brazil,0.4292007983316241,0.8426174183997764,0.0,,20.138056200114402
2013-03-31,SER EDUCACIONAL S.A.,BRL,225922412.08027023,52745380.4887741,225922412.08027023,54933439.30061594,82170673.55454004,115702364.39499304,0.0,19736737.53228691,13612159.745678524,53142757.79852971,-4405000.0,Brazil,0.36371191683871007,0.7101900983978158,0.08736068878936387,-156889486.0225318,19.23570218891307
2013-06-30,SER EDUCACIONAL S.A.,BRL,168665462.75395036,63429796.83972913,168665462.75395036,46253724.60496615,97860948.08126412,49137697.51693003,0.0,44191422.12189617,34880812.64108352,150887133.18284425,38045000.0,Brazil,0.5802073909109889,1.9915656008820286,0.26200634913836945,15690274.526724085,18.943427800735726
2013-09-30,SER EDUCACIONAL S.A.,BRL,218984928.68036243,53538171.70539159,218984928.68036243,42298376.24472952,97311384.22894052,60463801.919799045,0.0,54151341.16802727,48081995.155647255,199071050.5068628,25058000.0,Brazil,0.444374801569013,1.609415569963946,0.2472834157782079,-549563.8523236066,19.204513466601522
2013-12-31,SER EDUCACIONAL S.A.,BRL,1029075576.4304012,520593509.8206661,1029075576.4304012,118414175.91801876,276266438.941076,578180187.8736123,0.0,0.0,0.0,0.0,941904000.0,Brazil,0.2684607868154575,0.4778206599522339,0.0,178955054.71213546,20.751926737583673
2014-03-31,SER EDUCACIONAL S.A.,BRL,386493546.6760962,193024222.0650637,386493546.6760962,47382867.75106082,93412305.51626591,225456152.75813296,0.0,25948550.212164074,21552333.80480905,68303571.42857143,329499000.0,Brazil,0.24169175997795067,0.41432582066845464,0.06713837898543348,-182854133.42481005,19.772625729024664
2014-06-30,SER EDUCACIONAL S.A.,BRL,423483809.4373041,213779917.3441119,423483809.4373041,54083291.70262046,95721876.56115171,254205004.7686089,0.0,75456651.07407239,28618011.717153363,229695263.1817975,351636000.0,Brazil,0.22603432392926734,0.3765538630849653,0.1781807223618158,2309571.0448857993,19.86402584095322
2014-09-30,SER EDUCACIONAL S.A.,BRL,399144221.351616,181800930.460333,399144221.351616,54394384.590270974,87859125.04080966,241652791.380999,0.0,92945233.43127652,58747959.516813576,274348677.7668952,312197000.0,Brazil,0.22011874490702543,0.36357587486869797,0.2328612778522447,-7862751.520342052,19.80483336656588
2014-12-31,SER EDUCACIONAL S.A.,BRL,1411164708.5404427,405960234.9751468,1411164708.5404427,222185946.67871663,243870311.79394487,707921373.7008586,0.0,0.0,0.0,0.0,488031000.0,Brazil,0.17281491686833506,0.3444878497156316,0.0,156011186.7531352,21.06768123478366
2015-03-31,SER EDUCACIONAL S.A.,BRL,468204152.8964271,115321444.16037914,468204152.8964271,73997318.7005051,76378375.00779448,219267631.10307416,0.0,25829020.390347324,2978736.6714472785,84023819.91644323,132543000.0,Brazil,0.16313049454025322,0.3483340182203649,0.05516614970320659,-167491936.7861504,19.9644149829015
2015-06-30,SER EDUCACIONAL S.A.,BRL,497657887.101454,133252522.64740963,497657887.101454,77332602.59840743,77261678.32618718,241247300.04190975,0.0,58304909.89393597,6634965.666204584,263008478.67436087,173458000.0,Brazil,0.1552505854497517,0.3202592456486153,0.11715861720493492,883303.318392694,20.025423425222517
2015-09-30,SER EDUCACIONAL S.A.,BRL,464014903.5798801,176797492.573385,464014903.5798801,62856603.39358541,157190977.29218066,194471829.21303052,0.0,45355722.269774936,21297014.24903076,258097276.06867728,452596000.0,Brazil,0.33876277696998636,0.8082969030953514,0.09774626185464096,79929298.96599348,19.955427229458923
2015-12-31,SER EDUCACIONAL S.A.,BRL,1420461041.954818,382249884.7395113,1420461041.954818,208057476.56370065,470850622.40663904,581860304.2876902,0.0,0.0,0.0,0.0,680082000.0,Brazil,0.3314773221507442,0.8092159216515922,0.0,313659645.1144584,21.07424733329624
2016-03-31,SER EDUCACIONAL S.A.,BRL,542130511.7612343,159360930.78155297,542130511.7612343,86997161.5659163,170248433.24059242,236951915.24042377,0.0,24144394.795267403,-5980102.858106399,80129556.24877048,257492000.0,Brazil,0.3140358816689761,0.7184935942292321,0.04453612971686254,-300602189.1660466,20.111017327024513
2016-06-30,SER EDUCACIONAL S.A.,BRL,614627009.8466908,211293780.38140348,614627009.8466908,100953820.26673314,181073164.6516266,281645893.05745983,0.0,66505982.799451575,17708463.168390878,269327246.66583574,354103000.0,Brazil,0.29460658537735346,0.6429107227020173,0.1082054347335638,10824731.411034167,20.236526153728356
2016-09-30,SER EDUCACIONAL S.A.,BRL,623368868.6221346,221941705.69386247,623368868.6221346,104870594.03500123,176625893.51737738,293467771.7525265,0.0,76076534.38501357,63214197.68301701,345463088.4890313,379966000.0,Brazil,0.2833408955884868,0.6018578887303552,0.12204095875555926,-4447271.13424921,20.25064898600458
2016-12-31,SER EDUCACIONAL S.A.,BRL,1858429338.652754,646489182.1390209,1858429338.652754,336088384.2258708,501843793.1563602,875003836.1209145,0.0,0.0,0.0,0.0,1011441000.0,Brazil,0.2700365210119669,0.5735332491582491,0.0,325217899.63898283,21.34299752634534
2017-03-31,SER EDUCACIONAL S.A.,BRL,649004356.3356272,224923921.9647705,649004356.3356272,117113454.13220532,165424900.56190416,325344087.37925375,0.0,25325146.78957005,4488288.402045583,97487215.1019635,341522000.0,Brazil,0.2548902776183463,0.5084613705275924,0.03902153589932663,-336418892.5944561,20.29094998702739
2017-06-30,SER EDUCACIONAL S.A.,BRL,626180009.6746887,214777482.16229293,626180009.6746887,105371266.17487,141835469.82706496,331212964.0827186,0.0,63494678.92127223,32440742.532349743,290633692.10303545,361872000.0,Brazil,0.22650909903807204,0.4282304293851322,0.10140004142620077,-23589430.7348392,20.255148443119122
2017-09-30,SER EDUCACIONAL S.A.,BRL,663878891.2041421,272180652.9014333,663878891.2041421,109450337.81650564,142982256.7405443,361038391.1094272,0.0,76146366.10469154,79064216.70770979,385338132.2220117,515432000.0,Brazil,0.2153740066673959,0.39603061685816054,0.11469918250688378,1146786.9134793282,20.313610298040278
2017-12-31,SER EDUCACIONAL S.A.,BRL,2274784422.8094573,1147845135.1514783,2274784422.8094573,267751405.9381992,388981375.09826446,1368195561.4682226,0.0,0.0,0.0,0.0,2910822000.0,Brazil,0.1709970277613628,0.28430246819456506,0.0,245999118.35772017,21.545151125654755
2018-03-31,SER EDUCACIONAL S.A.,BRL,757435303.3220992,380146244.583534,757435303.3220992,91217200.2888782,130872652.86470872,463665442.9465576,0.0,17519258.54597978,3610977.371208474,95464913.3365431,960169000.0,Brazil,0.17278393585657198,0.2822566461563822,0.02312970951992941,-258108722.23355573,20.44544868354467
2018-06-30,SER EDUCACIONAL S.A.,BRL,653466486.8229924,324973023.4488484,653466486.8229924,72909057.89582902,106649460.46897696,407982984.0215813,0.0,52984540.36107077,18943245.486615483,258244189.6659058,971757000.0,Brazil,0.1632057077440692,0.26140663862426056,0.08108226118629239,-24223192.395731762,20.297801807116755
2018-09-30,SER EDUCACIONAL S.A.,BRL,630202083.2812929,311185272.15047586,630202083.2812929,103939250.1186521,104354907.20155872,385945844.6781405,0.0,51233981.96487897,74096870.0821822,306852346.81387854,829668000.0,Brazil,0.16558959414765936,0.2703874355444492,0.0812977032670495,-2294553.2674182355,20.261551093028245
2018-12-31,SER EDUCACIONAL S.A.,BRL,1881338082.700945,885580765.0611739,1881338082.700945,315367043.5186619,305922254.9171442,1138719993.8051727,0.0,0.0,0.0,0.0,2209122000.0,Brazil,0.16260886744925004,0.26865450381253725,0.0,201567347.71558547,21.355249106734647
